,scenario,run,acc,f1_score,auroc
496,df_to_dp_23,8,0.5000,0.3929,0.7617
497,df_to_dp_24,8,0.4750,0.3588,0.6217
498,df_to_dp_25,8,0.5000,0.3750,0.6558
499,df_to_dp_26,8,0.5000,0.3782,0.8433
500,df_to_dp_27,8,0.5000,0.3750,0.7108
501,df_to_dp_28,8,0.5250,0.4237,0.6833
502,df_to_dp_29,8,0.4500,0.3472,0.7267
503,df_to_dp_30,8,0.5000,0.4139,0.5992
504,df_to_dp_31,8,0.5000,0.3750,0.5742
505,df_to_dp_32,8,0.4750,0.3618,0.8383
506,df_to_dp_33,8,0.6500,0.5750,0.7833
507,df_to_dp_34,8,0.5000,0.4463,0.6629
508,df_to_dp_35,8,0.5000,0.3750,0.6942
509,df_to_dp_36,8,0.5500,0.4649,0.8450
510,df_to_dp_37,8,0.5250,0.4237,0.7442
511,df_to_dp_38,8,0.5000,0.3750,0.6250
512,df_to_dp_39,8,0.3250,0.2241,0.8358
513,df_to_dp_40,8,0.5500,0.4819,0.8683
514,df_to_dp_41,8,0.4750,0.3618,0.5333
515,df_to_dp_42,8,0.4500,0.3442,0.8100
516,df_to_dp_43,8,0.4250,0.3492,0.4633
517,df_to_dp_44,8,0.5000,0.4069,0.8342
518,df_to_dp_45,8,0.5500,0.4649,0.8625
519,df_to_dp_46,8,0.5000,0.3750,0.6650
520,df_to_dp_47,8,0.6000,0.5238,0.9067
521,df_to_dp_48,8,0.5000,0.3750,0.9017
522,df_to_dp_49,8,0.5000,0.3750,0.8417
523,df_to_dp_50,8,0.5250,0.3869,0.9875
524,df_to_dp_51,8,0.5250,0.4237,0.8117
525,df_to_dp_52,8,0.5000,0.3750,0.8908
526,df_to_dp_53,8,0.5000,0.3750,0.6908
527,df_to_dp_54,8,0.5500,0.4649,0.9883
528,df_to_dp_55,8,0.5000,0.3750,0.9242
529,df_to_dp_56,8,0.5500,0.4495,0.9367
530,df_to_dp_57,8,0.6250,0.5595,0.9558
531,df_to_dp_58,8,0.4500,0.3553,0.6650
532,df_to_dp_59,8,0.5750,0.5005,0.9108
533,df_to_dp_60,8,0.3500,0.2516,0.6892
534,df_to_dp_61,8,0.5750,0.5148,0.7217
535,df_to_dp_62,8,0.6750,0.6515,0.9425
536,df_to_dp_63,8,0.5750,0.5139,0.9400
537,df_to_dp_64,8,0.5250,0.4237,0.8500
538,df_to_dp_65,8,0.3250,0.2218,0.7467
539,df_to_dp_66,8,0.2500,0.1111,0.5658
540,df_to_dp_67,8,0.5500,0.4649,0.9092
541,df_to_dp_68,8,0.5250,0.4237,0.8175
542,df_to_dp_69,8,0.2750,0.1475,0.8917
543,df_to_dp_70,8,0.5500,0.4603,0.8617
544,df_to_dp_71,8,0.6250,0.5595,0.9533
545,df_to_dp_72,8,0.5000,0.3750,0.9042
546,df_to_dp_73,8,0.2500,0.1000,0.7533
547,df_to_dp_74,8,0.4054,0.2781,0.5944
548,df_to_dp_75,8,0.5000,0.3750,0.9950
549,df_to_dp_15,9,0.2500,0.1000,0.4067
550,df_to_dp_16,9,0.5000,0.3750,0.7533
551,df_to_dp_17,9,0.3750,0.2829,0.6233
552,df_to_dp_18,9,0.4750,0.3588,0.7433
553,df_to_dp_19,9,0.4500,0.3472,0.5217
554,df_to_dp_20,9,0.5000,0.3750,0.7942
555,df_to_dp_21,9,0.5000,0.3750,0.7725
556,df_to_dp_22,9,0.4250,0.3222,0.6675
557,df_to_dp_23,9,0.4750,0.3618,0.6892
558,df_to_dp_24,9,0.4750,0.3588,0.6800
559,df_to_dp_25,9,0.4750,0.3588,0.6333
560,df_to_dp_26,9,0.4250,0.3309,0.7833
561,df_to_dp_27,9,0.5000,0.3782,0.6842
562,df_to_dp_28,9,0.4500,0.3472,0.6283
563,df_to_dp_29,9,0.2500,0.1250,0.7550
564,df_to_dp_30,9,0.5000,0.3782,0.7358
565,df_to_dp_31,9,0.4750,0.3618,0.6146
566,df_to_dp_32,9,0.4250,0.3309,0.8658
567,df_to_dp_33,9,0.5000,0.4113,0.7800
568,df_to_dp_34,9,0.4000,0.3038,0.6158
569,df_to_dp_35,9,0.2750,0.1645,0.5167
570,df_to_dp_36,9,0.2750,0.1674,0.6775
571,df_to_dp_37,9,0.5000,0.4067,0.6792
572,df_to_dp_38,9,0.4500,0.3472,0.6542
573,df_to_dp_39,9,0.3250,0.2218,0.7725
574,df_to_dp_40,9,0.5750,0.5099,0.8333
575,df_to_dp_41,9,0.4750,0.3618,0.5679
576,df_to_dp_42,9,0.3250,0.2669,0.8033
577,df_to_dp_43,9,0.4000,0.3011,0.4942
578,df_to_dp_44,9,0.4750,0.3532,0.8233
579,df_to_dp_45,9,0.5000,0.3750,0.7617
580,df_to_dp_46,9,0.4750,0.3588,0.7308
581,df_to_dp_47,9,0.5000,0.3750,0.8417
582,df_to_dp_48,9,0.5000,0.3663,0.8675
583,df_to_dp_49,9,0.5000,0.3750,0.7325
584,df_to_dp_50,9,0.5000,0.3429,0.9425
585,df_to_dp_51,9,0.5000,0.3750,0.8083
586,df_to_dp_52,9,0.5000,0.3750,0.7950
587,df_to_dp_53,9,0.5000,0.3750,0.6325
588,df_to_dp_54,9,0.5500,0.4649,0.8058
589,df_to_dp_55,9,0.4500,0.3472,0.8283
590,df_to_dp_56,9,0.5000,0.3589,0.8925
591,df_to_dp_57,9,0.5250,0.4079,0.9025
592,df_to_dp_58,9,0.4250,0.3846,0.7833
593,df_to_dp_59,9,0.4750,0.3618,0.8542
594,df_to_dp_60,9,0.3250,0.2241,0.6808
595,df_to_dp_61,9,0.5500,0.4967,0.7033
596,df_to_dp_62,9,0.5000,0.3750,0.7850
597,df_to_dp_63,9,0.5000,0.3750,0.8583
598,df_to_dp_64,9,0.5000,0.3750,0.8758
599,df_to_dp_65,9,0.3000,0.1875,0.5650
600,df_to_dp_66,9,0.2500,0.1163,0.5688
601,df_to_dp_67,9,0.5250,0.4237,0.8100
602,df_to_dp_68,9,0.4000,0.3125,0.7733
603,df_to_dp_69,9,0.2500,0.1000,0.6850
604,df_to_dp_70,9,0.5750,0.4898,0.8050
605,df_to_dp_71,9,0.5000,0.4067,0.8517
606,df_to_dp_72,9,0.4750,0.3618,0.8417
607,df_to_dp_73,9,0.2500,0.1000,0.6650
608,df_to_dp_74,9,0.4324,0.3174,0.6259
609,df_to_dp_75,9,0.5000,0.3750,0.9308
610,mean,-,0.4967,0.4026,0.7655
611,std,-,0.1120,0.1266,0.1322
