,scenario,run,acc,f1_score,auroc
179,syn_wal_32_to_dp_wal_32,9,0.3000,0.2308,0.6275
180,syn_wal_33_to_dp_wal_33,0,0.3500,0.3088,0.6075
181,syn_wal_33_to_dp_wal_33,1,0.3750,0.3258,0.6467
182,syn_wal_33_to_dp_wal_33,2,0.3750,0.3214,0.6258
183,syn_wal_33_to_dp_wal_33,3,0.4000,0.3357,0.6125
184,syn_wal_33_to_dp_wal_33,4,0.3750,0.3235,0.6317
185,syn_wal_33_to_dp_wal_33,5,0.4500,0.3581,0.6558
186,syn_wal_33_to_dp_wal_33,6,0.3500,0.3125,0.6908
187,syn_wal_33_to_dp_wal_33,7,0.3500,0.3106,0.6233
188,syn_wal_33_to_dp_wal_33,8,0.2500,0.2500,0.6200
189,syn_wal_33_to_dp_wal_33,9,0.3250,0.2984,0.6350
190,syn_wal_34_to_dp_wal_34,0,0.2000,0.2071,0.5317
191,syn_wal_34_to_dp_wal_34,1,0.4000,0.3409,0.5600
192,syn_wal_34_to_dp_wal_34,2,0.4500,0.4207,0.5850
193,syn_wal_34_to_dp_wal_34,3,0.3750,0.3313,0.5204
194,syn_wal_34_to_dp_wal_34,4,0.5000,0.3750,0.6233
195,syn_wal_34_to_dp_wal_34,5,0.2750,0.1520,0.5883
196,syn_wal_34_to_dp_wal_34,6,0.3250,0.2104,0.5037
197,syn_wal_34_to_dp_wal_34,7,0.4250,0.3672,0.5867
198,syn_wal_34_to_dp_wal_34,8,0.3500,0.2240,0.5900
199,syn_wal_34_to_dp_wal_34,9,0.4500,0.3805,0.5933
200,syn_wal_35_to_dp_wal_35,0,0.4750,0.3654,0.6442
201,syn_wal_35_to_dp_wal_35,1,0.5000,0.4139,0.6883
202,syn_wal_35_to_dp_wal_35,2,0.5000,0.3750,0.5733
203,syn_wal_35_to_dp_wal_35,3,0.5250,0.4599,0.7658
204,syn_wal_35_to_dp_wal_35,4,0.6750,0.5955,0.8208
205,syn_wal_35_to_dp_wal_35,5,0.6250,0.5533,0.7867
206,syn_wal_35_to_dp_wal_35,6,0.5000,0.3750,0.7775
207,syn_wal_35_to_dp_wal_35,7,0.5750,0.5214,0.7958
208,syn_wal_35_to_dp_wal_35,8,0.5250,0.4989,0.7258
209,syn_wal_35_to_dp_wal_35,9,0.5250,0.4866,0.7500
210,syn_wal_36_to_dp_wal_36,0,0.4750,0.4899,0.6342
211,syn_wal_36_to_dp_wal_36,1,0.4500,0.4695,0.6525
212,syn_wal_36_to_dp_wal_36,2,0.4500,0.4555,0.6375
213,syn_wal_36_to_dp_wal_36,3,0.4500,0.4551,0.6475
214,syn_wal_36_to_dp_wal_36,4,0.5750,0.5560,0.6733
215,syn_wal_36_to_dp_wal_36,5,0.5250,0.5449,0.6842
216,syn_wal_36_to_dp_wal_36,6,0.5000,0.4139,0.5875
217,syn_wal_36_to_dp_wal_36,7,0.6000,0.5729,0.7083
218,syn_wal_36_to_dp_wal_36,8,0.6000,0.5900,0.7100
219,syn_wal_36_to_dp_wal_36,9,0.5250,0.5320,0.6983
220,syn_wal_37_to_dp_wal_37,0,0.4250,0.4259,0.5492
221,syn_wal_37_to_dp_wal_37,1,0.3750,0.3426,0.6225
222,syn_wal_37_to_dp_wal_37,2,0.4000,0.3847,0.6017
223,syn_wal_37_to_dp_wal_37,3,0.4000,0.3817,0.5750
224,syn_wal_37_to_dp_wal_37,4,0.3750,0.3605,0.6425
225,syn_wal_37_to_dp_wal_37,5,0.4250,0.4195,0.5775
226,syn_wal_37_to_dp_wal_37,6,0.4000,0.3779,0.5892
227,syn_wal_37_to_dp_wal_37,7,0.3750,0.3695,0.5725
228,syn_wal_37_to_dp_wal_37,8,0.4500,0.4547,0.7067
229,syn_wal_37_to_dp_wal_37,9,0.4000,0.4103,0.5783
230,syn_wal_38_to_dp_wal_38,0,0.0250,0.0217,0.4533
231,syn_wal_38_to_dp_wal_38,1,0.0000,0.0000,0.3292
232,syn_wal_38_to_dp_wal_38,2,0.0250,0.0217,0.4075
233,syn_wal_38_to_dp_wal_38,3,0.0250,0.0238,0.3767
234,syn_wal_38_to_dp_wal_38,4,0.0000,0.0000,0.4375
235,syn_wal_38_to_dp_wal_38,5,0.0250,0.0217,0.3450
236,syn_wal_38_to_dp_wal_38,6,0.0250,0.0217,0.3883
237,syn_wal_38_to_dp_wal_38,7,0.0000,0.0000,0.3350
238,syn_wal_38_to_dp_wal_38,8,0.0250,0.0217,0.4142
239,syn_wal_38_to_dp_wal_38,9,0.0000,0.0000,0.3408
240,syn_wal_39_to_dp_wal_39,0,0.4750,0.3990,0.7867
241,syn_wal_39_to_dp_wal_39,1,0.3750,0.3115,0.8383
242,syn_wal_39_to_dp_wal_39,2,0.3750,0.3222,0.8825
243,syn_wal_39_to_dp_wal_39,3,0.3750,0.3312,0.7717
244,syn_wal_39_to_dp_wal_39,4,0.4500,0.4182,0.8167
245,syn_wal_39_to_dp_wal_39,5,0.3750,0.3272,0.7983
246,syn_wal_39_to_dp_wal_39,6,0.4750,0.4429,0.8217
247,syn_wal_39_to_dp_wal_39,7,0.4000,0.3614,0.7725
248,syn_wal_39_to_dp_wal_39,8,0.5000,0.4692,0.8000
249,syn_wal_39_to_dp_wal_39,9,0.6000,0.5488,0.8708
250,syn_wal_40_to_dp_wal_40,0,0.5500,0.5571,0.8117
251,syn_wal_40_to_dp_wal_40,1,0.3000,0.3267,0.7133
252,syn_wal_40_to_dp_wal_40,2,0.3000,0.2952,0.6892
253,syn_wal_40_to_dp_wal_40,3,0.4250,0.3912,0.7508
254,syn_wal_40_to_dp_wal_40,4,0.4750,0.4464,0.7950
255,syn_wal_40_to_dp_wal_40,5,0.3500,0.3362,0.7542
256,syn_wal_40_to_dp_wal_40,6,0.3750,0.3360,0.7625
257,syn_wal_40_to_dp_wal_40,7,0.5250,0.5069,0.8025
258,syn_wal_40_to_dp_wal_40,8,0.5250,0.5036,0.8158
259,syn_wal_40_to_dp_wal_40,9,0.3500,0.3333,0.7175
260,syn_wal_41_to_dp_wal_41,0,0.2000,0.1548,0.5133
261,syn_wal_41_to_dp_wal_41,1,0.2500,0.1667,0.4708
262,syn_wal_41_to_dp_wal_41,2,0.3000,0.1931,0.4767
263,syn_wal_41_to_dp_wal_41,3,0.1250,0.1099,0.3550
264,syn_wal_41_to_dp_wal_41,4,0.0750,0.0833,0.2833
265,syn_wal_41_to_dp_wal_41,5,0.1000,0.0909,0.3850
266,syn_wal_41_to_dp_wal_41,6,0.0750,0.0833,0.3975
267,syn_wal_41_to_dp_wal_41,7,0.0750,0.0833,0.4350
268,syn_wal_41_to_dp_wal_41,8,0.0250,0.0208,0.3775
269,syn_wal_41_to_dp_wal_41,9,0.0000,0.0000,0.3817
270,syn_wal_42_to_dp_wal_42,0,0.2000,0.2106,0.5250
271,syn_wal_42_to_dp_wal_42,1,0.3500,0.3430,0.6225
272,syn_wal_42_to_dp_wal_42,2,0.2500,0.2432,0.5033
273,syn_wal_42_to_dp_wal_42,3,0.5000,0.4167,0.6192
274,syn_wal_42_to_dp_wal_42,4,0.4500,0.3929,0.5775
275,syn_wal_42_to_dp_wal_42,5,0.3250,0.2856,0.5942
276,syn_wal_42_to_dp_wal_42,6,0.2750,0.2620,0.4867
277,syn_wal_42_to_dp_wal_42,7,0.4000,0.3607,0.5942
278,syn_wal_42_to_dp_wal_42,8,0.1750,0.1865,0.5100
279,syn_wal_42_to_dp_wal_42,9,0.3500,0.3333,0.5342
280,syn_wal_43_to_dp_wal_43,0,0.3500,0.2333,0.5767
281,syn_wal_43_to_dp_wal_43,1,0.5000,0.3663,0.6475
282,syn_wal_43_to_dp_wal_43,2,0.4750,0.3535,0.6342
283,syn_wal_43_to_dp_wal_43,3,0.3500,0.2369,0.5650
284,syn_wal_43_to_dp_wal_43,4,0.5000,0.3750,0.5183
285,syn_wal_43_to_dp_wal_43,5,0.3500,0.2333,0.6125
286,syn_wal_43_to_dp_wal_43,6,0.4250,0.3056,0.6192
287,syn_wal_43_to_dp_wal_43,7,0.3500,0.2333,0.7125
288,syn_wal_43_to_dp_wal_43,8,0.3750,0.2567,0.6400
289,syn_wal_43_to_dp_wal_43,9,0.4250,0.3222,0.5517
290,syn_wal_44_to_dp_wal_44,0,0.5500,0.5536,0.8150
291,syn_wal_44_to_dp_wal_44,1,0.4500,0.4714,0.7992
292,syn_wal_44_to_dp_wal_44,2,0.5500,0.5275,0.8475
293,syn_wal_44_to_dp_wal_44,3,0.5500,0.5440,0.8275
294,syn_wal_44_to_dp_wal_44,4,0.5000,0.4426,0.8192
295,syn_wal_44_to_dp_wal_44,5,0.5000,0.4052,0.8033
296,syn_wal_44_to_dp_wal_44,6,0.6750,0.6174,0.8825
297,syn_wal_44_to_dp_wal_44,7,0.4500,0.4595,0.7600
298,syn_wal_44_to_dp_wal_44,8,0.5500,0.5416,0.8383
299,syn_wal_44_to_dp_wal_44,9,0.5000,0.3750,0.6750
300,syn_wal_45_to_dp_wal_45,0,0.4750,0.4097,0.6458
301,syn_wal_45_to_dp_wal_45,1,0.4000,0.4306,0.6258
302,syn_wal_45_to_dp_wal_45,2,0.4250,0.4195,0.6408
303,syn_wal_45_to_dp_wal_45,3,0.4750,0.4622,0.6367
304,syn_wal_45_to_dp_wal_45,4,0.4250,0.4591,0.6775
305,syn_wal_45_to_dp_wal_45,5,0.4750,0.4036,0.7292
306,syn_wal_45_to_dp_wal_45,6,0.5000,0.5000,0.7275
307,syn_wal_45_to_dp_wal_45,7,0.4500,0.4767,0.6692
308,syn_wal_45_to_dp_wal_45,8,0.4500,0.4271,0.6492
309,syn_wal_45_to_dp_wal_45,9,0.3500,0.3531,0.6175
310,syn_wal_46_to_dp_wal_46,0,0.5250,0.4232,0.9283
311,syn_wal_46_to_dp_wal_46,1,0.5000,0.3816,0.9458
312,syn_wal_46_to_dp_wal_46,2,0.6250,0.5848,0.9367
313,syn_wal_46_to_dp_wal_46,3,0.7250,0.6679,0.9575
314,syn_wal_46_to_dp_wal_46,4,0.6750,0.5891,0.9642
315,syn_wal_46_to_dp_wal_46,5,0.6750,0.5877,0.9375
316,syn_wal_46_to_dp_wal_46,6,0.6500,0.5667,0.9308
317,syn_wal_46_to_dp_wal_46,7,0.7000,0.6851,0.9792
318,syn_wal_46_to_dp_wal_46,8,0.5000,0.3782,0.9617
319,syn_wal_46_to_dp_wal_46,9,0.5000,0.3782,0.9500
320,syn_wal_47_to_dp_wal_47,0,0.5000,0.4240,0.7267
321,syn_wal_47_to_dp_wal_47,1,0.4750,0.3864,0.6567
322,syn_wal_47_to_dp_wal_47,2,0.4750,0.4000,0.7442
323,syn_wal_47_to_dp_wal_47,3,0.4500,0.3929,0.6567
324,syn_wal_47_to_dp_wal_47,4,0.5000,0.4180,0.7633
325,syn_wal_47_to_dp_wal_47,5,0.5500,0.5466,0.7708
326,syn_wal_47_to_dp_wal_47,6,0.4750,0.3679,0.7842
327,syn_wal_47_to_dp_wal_47,7,0.5250,0.4885,0.7433
328,syn_wal_47_to_dp_wal_47,8,0.5000,0.4240,0.7442
329,syn_wal_47_to_dp_wal_47,9,0.4750,0.4000,0.7392
330,syn_wal_48_to_dp_wal_48,0,0.5000,0.3750,0.7817
331,syn_wal_48_to_dp_wal_48,1,0.5000,0.3770,0.6867
332,syn_wal_48_to_dp_wal_48,2,0.5000,0.3782,0.7258
333,syn_wal_48_to_dp_wal_48,3,0.5000,0.3788,0.7517
334,syn_wal_48_to_dp_wal_48,4,0.5000,0.3697,0.7883
335,syn_wal_48_to_dp_wal_48,5,0.5250,0.4286,0.7917
336,syn_wal_48_to_dp_wal_48,6,0.5000,0.3743,0.7500
337,syn_wal_48_to_dp_wal_48,7,0.5000,0.4464,0.7517
338,syn_wal_48_to_dp_wal_48,8,0.5000,0.3810,0.7617
339,syn_wal_48_to_dp_wal_48,9,0.5000,0.3782,0.7700
340,syn_wal_49_to_dp_wal_49,0,0.4750,0.3654,0.6867
341,syn_wal_49_to_dp_wal_49,1,0.4500,0.3750,0.7558
342,syn_wal_49_to_dp_wal_49,2,0.4500,0.3790,0.7475
343,syn_wal_49_to_dp_wal_49,3,0.5500,0.5141,0.7433
