,scenario,run,acc,f1_score,auroc
246,syn_30_to_dp_30,6,0.1000,0.1429,0.4133
247,syn_30_to_dp_30,7,0.2500,0.2500,0.4992
248,syn_30_to_dp_30,8,0.2500,0.2500,0.5050
249,syn_30_to_dp_30,9,0.1250,0.1667,0.5958
250,syn_31_to_dp_31,0,0.5750,0.5005,0.6883
251,syn_31_to_dp_31,1,0.6250,0.5486,0.7667
252,syn_31_to_dp_31,2,0.5250,0.4643,0.6775
253,syn_31_to_dp_31,3,0.4750,0.4143,0.7567
254,syn_31_to_dp_31,4,0.3000,0.2953,0.5367
255,syn_31_to_dp_31,5,0.5500,0.4649,0.6858
256,syn_31_to_dp_31,6,0.5000,0.4067,0.6492
257,syn_31_to_dp_31,7,0.4250,0.3872,0.7233
258,syn_31_to_dp_31,8,0.4500,0.4073,0.6408
259,syn_31_to_dp_31,9,0.3500,0.3435,0.6183
260,syn_32_to_dp_32,0,0.5250,0.4722,0.7083
261,syn_32_to_dp_32,1,0.5000,0.4339,0.7242
262,syn_32_to_dp_32,2,0.5250,0.4583,0.7725
263,syn_32_to_dp_32,3,0.5250,0.4644,0.7408
264,syn_32_to_dp_32,4,0.5250,0.4699,0.7300
265,syn_32_to_dp_32,5,0.4500,0.3841,0.7367
266,syn_32_to_dp_32,6,0.5000,0.4333,0.7375
267,syn_32_to_dp_32,7,0.5500,0.4868,0.7483
268,syn_32_to_dp_32,8,0.5500,0.4845,0.7692
269,syn_32_to_dp_32,9,0.5250,0.4683,0.7258
270,syn_33_to_dp_33,0,0.4750,0.4899,0.7217
271,syn_33_to_dp_33,1,0.3500,0.3283,0.7492
272,syn_33_to_dp_33,2,0.3000,0.2539,0.6542
273,syn_33_to_dp_33,3,0.2500,0.1722,0.6033
274,syn_33_to_dp_33,4,0.4000,0.4167,0.7233
275,syn_33_to_dp_33,5,0.4250,0.3945,0.6708
276,syn_33_to_dp_33,6,0.3000,0.3297,0.6367
277,syn_33_to_dp_33,7,0.3500,0.3097,0.6867
278,syn_33_to_dp_33,8,0.5750,0.5611,0.6950
279,syn_33_to_dp_33,9,0.3750,0.3059,0.6908
280,syn_34_to_dp_34,0,0.6250,0.5986,0.9492
281,syn_34_to_dp_34,1,0.6250,0.6045,0.9192
282,syn_34_to_dp_34,2,0.6750,0.5958,0.9483
283,syn_34_to_dp_34,3,0.7250,0.7211,0.9525
284,syn_34_to_dp_34,4,0.5750,0.5255,0.9558
285,syn_34_to_dp_34,5,0.7500,0.7443,0.9150
286,syn_34_to_dp_34,6,0.6750,0.6793,0.8742
287,syn_34_to_dp_34,7,0.7250,0.7166,0.9450
288,syn_34_to_dp_34,8,0.7250,0.7280,0.9608
289,syn_34_to_dp_34,9,0.6750,0.6647,0.9375
290,syn_35_to_dp_35,0,0.6250,0.5624,0.9492
291,syn_35_to_dp_35,1,0.7000,0.6771,0.9642
292,syn_35_to_dp_35,2,0.6750,0.6204,0.9000
293,syn_35_to_dp_35,3,0.6750,0.6566,0.9217
294,syn_35_to_dp_35,4,0.6750,0.6646,0.9425
295,syn_35_to_dp_35,5,0.8000,0.7937,0.9908
296,syn_35_to_dp_35,6,0.8500,0.8478,0.9992
297,syn_35_to_dp_35,7,0.6000,0.5473,0.9600
298,syn_35_to_dp_35,8,0.4500,0.3851,0.9408
299,syn_35_to_dp_35,9,0.9250,0.9233,0.9942
300,syn_36_to_dp_36,0,0.6000,0.5317,0.9058
301,syn_36_to_dp_36,1,0.6000,0.5604,0.8192
302,syn_36_to_dp_36,2,0.4750,0.4387,0.7975
303,syn_36_to_dp_36,3,0.5000,0.4119,0.8292
304,syn_36_to_dp_36,4,0.5750,0.5380,0.8617
305,syn_36_to_dp_36,5,0.5000,0.4722,0.8150
306,syn_36_to_dp_36,6,0.5000,0.4791,0.8233
307,syn_36_to_dp_36,7,0.3000,0.1987,0.8058
308,syn_36_to_dp_36,8,0.3750,0.3005,0.8417
309,syn_36_to_dp_36,9,0.3000,0.1770,0.7958
310,syn_37_to_dp_37,0,0.7000,0.6677,0.9475
311,syn_37_to_dp_37,1,0.4750,0.4550,0.8625
312,syn_37_to_dp_37,2,0.6500,0.6491,0.9442
313,syn_37_to_dp_37,3,0.7250,0.6990,0.9367
314,syn_37_to_dp_37,4,0.8750,0.8728,0.9658
315,syn_37_to_dp_37,5,0.5750,0.5533,0.9092
316,syn_37_to_dp_37,6,0.4500,0.3942,0.9075
317,syn_37_to_dp_37,7,0.5500,0.5471,0.9008
318,syn_37_to_dp_37,8,0.5500,0.5400,0.9142
319,syn_37_to_dp_37,9,0.5500,0.4978,0.8275
320,syn_38_to_dp_38,0,0.3500,0.3544,0.7075
321,syn_38_to_dp_38,1,0.4250,0.4070,0.7142
322,syn_38_to_dp_38,2,0.4750,0.4117,0.7042
323,syn_38_to_dp_38,3,0.5000,0.3816,0.7358
324,syn_38_to_dp_38,4,0.4500,0.4305,0.7625
325,syn_38_to_dp_38,5,0.4500,0.4026,0.7467
326,syn_38_to_dp_38,6,0.4750,0.4053,0.7400
327,syn_38_to_dp_38,7,0.5000,0.3851,0.7492
328,syn_38_to_dp_38,8,0.4750,0.4053,0.6783
329,syn_38_to_dp_38,9,0.5000,0.4442,0.7292
330,syn_39_to_dp_39,0,0.5000,0.3743,0.8283
331,syn_39_to_dp_39,1,0.5000,0.3788,0.8483
